datetime,open,high,low,close,volume
2026-09-02T09:00:00,77999.02,78000.08,77995.17,77999.0,168
2026-09-02T09:05:00,77998.47,78007.34,77997.31,78003.71,329
2026-09-02T09:10:00,78000.28,78001.49,77994.64,77997.76,348
2026-09-02T09:15:00,77994.55,77999.88,77993.23,77997.78,46
2026-09-02T09:20:00,77993.5,78002.71,77992.33,77999.07,249
2026-09-02T09:25:00,77999.54,78002.56,77997.46,77997.92,203
2026-09-02T09:30:00,77995.91,77999.4,77989.15,77992.61,262
2026-09-02T09:35:00,77989.78,77991.1,77984.52,77986.63,252
2026-09-02T09:40:00,77986.01,77988.64,77982.41,77986.51,131
2026-09-02T09:45:00,77984.23,77988.64,77983.56,77985.15,143
2026-09-02T09:50:00,77985.49,77987.82,77980.82,77984.28,94
2026-09-02T09:55:00,77982.25,77990.37,77980.6,77987.26,266
2026-09-02T10:00:00,77989.06,77992.9,77985.48,77988.49,253
2026-09-02T10:05:00,77989.68,77997.65,77988.89,77995.6,216
2026-09-02T10:10:00,77996.34,77997.6,77991.25,77993.57,376
2026-09-02T10:15:00,77993.89,77997.62,77989.94,77992.26,202
2026-09-02T10:20:00,77994.96,77995.58,77988.72,77990.96,176
2026-09-02T10:25:00,77993.67,77995.18,77990.09,77991.83,12
2026-09-02T10:30:00,77993.1,77994.05,77986.85,77988.57,306
2026-09-02T10:35:00,77991.09,77994.81,77987.73,77988.31,125
2026-09-02T10:40:00,77988.62,77997.37,77986.86,77995.11,148
2026-09-02T10:45:00,77994.95,77996.06,77987.46,77989.68,81
2026-09-02T10:50:00,77990.81,77995.32,77987.28,77992.42,324
2026-09-02T10:55:00,77992.89,77994.84,77988.69,77992.06,35
2026-09-02T11:00:00,77991.74,77992.53,77990.92,77991.84,347
2026-09-02T11:05:00,77993.6,77998.54,77991.19,77996.72,382
2026-09-02T11:10:00,77999.89,78001.35,77992.54,77996.23,372
2026-09-02T11:15:00,77993.77,77998.81,77991.13,77997.87,142
2026-09-02T11:20:00,77993.39,77993.95,77991.31,77992.42,188
2026-09-02T11:25:00,77995.94,78006.58,77993.11,78004.77,63
2026-09-02T11:30:00,78004.17,78007.52,77997.71,77999.75,71
2026-09-02T11:35:00,77999.09,78001.92,77995.17,77998.37,104
2026-09-02T11:40:00,77999.26,78000.14,77993.79,77997.11,176
2026-09-02T11:45:00,77995.47,78001.0,77994.77,77997.32,392
2026-09-02T11:50:00,77994.54,77998.04,77983.66,77986.27,251
2026-09-02T11:55:00,77986.09,77992.65,77982.64,77988.98,112
2026-09-02T12:00:00,77988.42,77995.64,77985.66,77993.44,91
2026-09-02T12:05:00,77996.83,78000.17,77993.82,77999.62,112
2026-09-02T12:10:00,78000.38,78002.03,77993.35,77996.6,324
2026-09-02T12:15:00,77993.84,77996.87,77991.04,77995.89,162
2026-09-02T12:20:00,77994.54,77998.23,77993.53,77995.97,325
2026-09-02T12:25:00,77995.08,78000.19,77994.09,77996.75,243
2026-09-02T12:30:00,77994.2,77994.79,77989.93,77992.15,131
2026-09-02T12:35:00,77994.32,77997.0,77991.72,77996.19,185
2026-09-02T12:40:00,77996.7,78000.6,77988.88,77992.58,279
2026-09-02T12:45:00,77992.93,77995.83,77989.76,77992.74,268
2026-09-02T12:50:00,77995.94,78000.91,77994.62,77997.71,320
2026-09-02T12:55:00,78000.74,78007.9,77997.45,78006.96,172
2026-09-02T13:00:00,78007.75,78013.25,78004.65,78009.77,170
2026-09-02T13:05:00,78007.71,78011.04,78005.29,78005.95,36
2026-09-02T13:10:00,78003.92,78007.36,78003.03,78003.62,63
2026-09-02T13:15:00,78004.99,78008.43,78002.65,78007.31,28
