datetime,open,high,low,close,volume
2026-09-02T09:00:00,239023.11,239095.3,238997.51,239036.0,327
2026-09-02T09:15:00,239007.78,239056.32,238941.41,238969.53,929
2026-09-02T09:30:00,239003.08,239025.42,238944.55,238971.73,741
2026-09-02T09:45:00,238981.66,239047.51,238956.52,238987.99,431
2026-09-02T10:00:00,239023.17,239123.06,238988.91,239072.97,574
2026-09-02T10:15:00,239075.3,239096.47,238989.91,239031.63,481
2026-09-02T10:30:00,239050.69,239074.84,238988.62,239036.93,820
2026-09-02T10:45:00,239038.21,239054.23,238900.6,238950.97,551
2026-09-02T11:00:00,238959.34,239042.62,238931.91,238960.83,262
2026-09-02T11:15:00,238952.97,239004.15,238878.34,238912.05,577
2026-09-02T11:30:00,238915.38,239017.03,238897.9,239008.06,571
2026-09-02T11:45:00,239023.83,239180.57,238984.3,239145.21,966
2026-09-02T12:00:00,239136.67,239149.5,239060.87,239076.96,491
2026-09-02T12:15:00,239061.33,239134.83,239053.34,239108.58,487
2026-09-02T12:30:00,239121.88,239154.79,239082.99,239112.69,134
2026-09-02T12:45:00,239128.3,239237.58,239111.85,239169.43,714
2026-09-02T13:00:00,239186.02,239246.79,239111.1,239206.08,360
2026-09-02T13:15:00,239211.77,239245.3,239146.36,239202.37,1015
2026-09-02T13:30:00,239202.76,239265.73,239126.96,239163.96,443
2026-09-02T13:45:00,239176.73,239277.11,239158.94,239233.38,545
2026-09-02T14:00:00,239217.15,239236.65,239052.36,239098.23,546
2026-09-02T14:15:00,239117.18,239135.06,239040.14,239065.05,704
2026-09-02T14:30:00,239073.43,239183.7,239043.4,239106.61,535
2026-09-02T14:45:00,239103.15,239180.44,239072.94,239154.24,1006
2026-09-02T15:00:00,239153.51,239281.81,239148.82,239244.55,596
2026-09-02T15:15:00,239238.08,239316.31,239165.08,239196.62,435
2026-09-02T15:30:00,239205.86,239294.95,239174.72,239276.22,597
2026-09-02T15:45:00,239278.93,239376.27,239243.57,239316.99,581
2026-09-02T16:00:00,239312.79,239427.83,239306.2,239414.98,697
2026-09-02T16:15:00,239388.94,239461.89,239352.93,239417.32,303
2026-09-02T16:30:00,239430.06,239524.52,239415.64,239457.77,430
2026-09-02T16:45:00,239452.03,239490.46,239382.32,239429.67,603
2026-09-02T17:00:00,239451.17,239571.55,239359.64,239398.51,716
2026-09-02T17:15:00,239404.6,239424.42,239232.12,239265.61,771
2026-09-02T17:30:00,239261.98,239284.01,239124.16,239129.2,473
2026-09-02T17:45:00,239106.56,239138.92,238926.85,238972.91,899
2026-09-02T18:00:00,238967.77,239063.76,238934.8,238995.63,257
2026-09-02T18:15:00,239013.2,239047.41,238924.1,238931.46,673
2026-09-02T18:30:00,238917.4,238997.63,238861.1,238885.05,378
2026-09-02T18:45:00,238867.8,238896.36,238721.41,238758.46,545
2026-09-02T19:00:00,238806.01,238881.54,238776.28,238847.76,576
2026-09-02T19:15:00,238849.08,238931.44,238818.07,238897.66,932
2026-09-02T19:30:00,238893.01,238932.92,238798.8,238839.95,341
2026-09-02T19:45:00,238847.1,238906.56,238795.45,238840.84,932
2026-09-02T20:00:00,238824.38,238937.39,238802.08,238901.37,635
2026-09-02T20:15:00,238921.95,238944.62,238807.38,238816.42,845
2026-09-02T20:30:00,238804.91,238844.64,238732.49,238785.39,630
2026-09-02T20:45:00,238782.96,238865.68,238700.14,238835.13,769
2026-09-02T21:00:00,238839.08,238899.88,238796.37,238866.85,531
2026-09-02T21:15:00,238916.04,239029.68,238908.22,238962.79,254
2026-09-02T21:30:00,238931.84,238965.62,238879.17,238909.47,738
2026-09-02T21:45:00,238927.41,239006.39,238884.16,238982.2,958
2026-09-02T22:00:00,238988.73,239062.47,238943.38,239016.91,535
2026-09-02T22:15:00,239018.26,239056.81,238935.54,238963.57,285
2026-09-02T22:30:00,238984.72,239035.54,238778.93,238791.08,743
2026-09-02T22:45:00,238755.37,238786.21,238682.73,238695.17,377
2026-09-02T23:00:00,238682.89,238771.34,238644.36,238676.34,879
2026-09-02T23:15:00,238639.01,238699.35,238584.72,238664.46,506
2026-09-03T09:00:00,238694.08,238849.92,238678.85,238753.49,466
2026-09-03T09:15:00,238737.2,238761.12,238630.03,238705.5,414
2026-09-03T09:30:00,238702.6,238771.54,238625.28,238707.82,633
2026-09-03T09:45:00,238682.92,238751.68,238615.48,238634.92,959
2026-09-03T10:00:00,238623.5,238650.59,238552.47,238608.11,406
2026-09-03T10:15:00,238606.31,238691.9,238585.13,238621.1,1037
2026-09-03T10:30:00,238641.06,238753.47,238625.39,238691.52,556
2026-09-03T10:45:00,238712.64,238773.09,238688.04,238728.28,414
2026-09-03T11:00:00,238720.59,238748.57,238599.0,238661.68,661
2026-09-03T11:15:00,238653.61,238719.08,238624.54,238694.02,1037
2026-09-03T11:30:00,238683.82,238702.29,238555.98,238560.66,447
2026-09-03T11:45:00,238561.49,238594.45,238399.52,238501.92,590
2026-09-03T12:00:00,238525.22,238604.1,238512.6,238580.24,453
2026-09-03T12:15:00,238551.46,238572.11,238430.08,238457.58,359
2026-09-03T12:30:00,238462.32,238527.57,238404.53,238497.03,164
2026-09-03T12:45:00,238518.31,238540.25,238455.7,238490.3,639
2026-09-03T13:00:00,238501.14,238659.8,238472.33,238584.94,950
2026-09-03T13:15:00,238575.74,238733.93,238561.57,238717.48,699
2026-09-03T13:30:00,238725.85,238734.66,238654.6,238675.05,494
2026-09-03T13:45:00,238655.98,238742.16,238647.08,238693.23,502
2026-09-03T14:00:00,238688.85,238731.56,238617.28,238650.09,390
2026-09-03T14:15:00,238620.76,238652.25,238489.53,238515.41,727
2026-09-03T14:30:00,238520.22,238635.9,238484.1,238507.12,757
2026-09-03T14:45:00,238510.99,238581.91,238482.38,238514.34,563
2026-09-03T15:00:00,238528.91,238568.7,238411.04,238441.35,775
2026-09-03T15:15:00,238436.57,238472.26,238361.88,238449.39,449
2026-09-03T15:30:00,238467.97,238498.54,238379.37,238425.4,596
2026-09-03T15:45:00,238432.13,238456.31,238301.41,238327.97,206
2026-09-03T16:00:00,238300.56,238440.76,238265.56,238432.75,641
2026-09-03T16:15:00,238465.54,238496.57,238328.18,238355.8,627
2026-09-03T16:30:00,238348.84,238411.65,238316.35,238352.33,577
2026-09-03T16:45:00,238383.02,238425.06,238292.31,238371.6,870
2026-09-03T17:00:00,238382.6,238500.73,238365.39,238418.86,914
2026-09-03T17:15:00,238425.79,238464.13,238345.87,238374.82,401
2026-09-03T17:30:00,238368.56,238461.79,238336.13,238429.51,677
2026-09-03T17:45:00,238414.06,238440.89,238364.92,238399.28,545
2026-09-03T18:00:00,238391.84,238513.99,238355.18,238483.28,720
2026-09-03T18:15:00,238454.81,238562.72,238448.79,238520.34,466
2026-09-03T18:30:00,238551.81,238600.9,238466.63,238483.01,957
2026-09-03T18:45:00,238482.12,238556.71,238452.89,238543.62,278
2026-09-03T19:00:00,238508.67,238654.29,238474.62,238601.21,357
2026-09-03T19:15:00,238614.81,238759.61,238578.64,238720.46,552
2026-09-03T19:30:00,238720.97,238926.24,238697.36,238911.98,502
2026-09-03T19:45:00,238921.17,238977.45,238871.79,238917.68,709
2026-09-03T20:00:00,238919.53,239013.05,238881.01,238974.44,697
2026-09-03T20:15:00,238942.61,239093.57,238935.54,239060.88,537
2026-09-03T20:30:00,239053.96,239124.54,239003.24,239103.75,774
2026-09-03T20:45:00,239092.59,239116.0,238977.48,239035.82,588
2026-09-03T21:00:00,239030.86,239111.33,238996.7,239037.7,903
2026-09-03T21:15:00,239042.4,239058.75,238928.94,238968.6,702
2026-09-03T21:30:00,238961.59,239020.39,238907.39,238935.89,568
2026-09-03T21:45:00,238920.09,238957.73,238847.46,238887.35,842
2026-09-03T22:00:00,238921.55,238937.1,238743.31,238788.56,509
2026-09-03T22:15:00,238792.6,238834.78,238711.32,238803.68,814
2026-09-03T22:30:00,238809.55,238843.04,238659.65,238690.24,683
2026-09-03T22:45:00,238705.66,238740.35,238578.91,238718.53,388
2026-09-03T23:00:00,238751.47,238789.71,238664.47,238755.78,834
2026-09-03T23:15:00,238740.38,238807.65,238706.68,238748.15,422
2026-09-04T09:00:00,238741.8,238880.05,238721.31,238855.07,830
2026-09-04T09:15:00,238873.23,238897.82,238790.71,238859.12,596
2026-09-04T09:30:00,238891.64,239028.38,238876.63,238978.24,582
2026-09-04T09:45:00,238991.46,239028.06,238882.77,238909.97,492
2026-09-04T10:00:00,238915.8,238963.13,238878.78,238936.1,348
2026-09-04T10:15:00,238938.37,239056.01,238925.31,238963.46,492
2026-09-04T10:30:00,238943.75,238977.85,238849.09,238858.61,301
2026-09-04T10:45:00,238879.52,238901.33,238812.52,238854.23,190
2026-09-04T11:00:00,238846.62,239032.85,238831.33,239009.13,681
2026-09-04T11:15:00,238996.69,239037.37,238932.76,238973.76,477
2026-09-04T11:30:00,238974.92,239046.91,238942.86,239024.42,776
2026-09-04T11:45:00,239042.1,239159.78,239033.15,239073.19,408
2026-09-04T12:00:00,239044.91,239092.11,238972.55,239080.07,668
2026-09-04T12:15:00,239093.92,239155.01,239062.93,239097.95,793
2026-09-04T12:30:00,239094.3,239125.68,238992.4,239071.02,240
2026-09-04T12:45:00,239070.93,239088.51,238954.16,239006.18,671
2026-09-04T13:00:00,238967.96,239004.62,238884.55,238929.66,408
2026-09-04T13:15:00,238920.09,238954.0,238851.11,238864.72,829
2026-09-04T13:30:00,238843.9,238869.26,238716.91,238734.36,979
2026-09-04T13:45:00,238728.15,238736.53,238617.89,238648.15,623
2026-09-04T14:00:00,238687.0,238700.47,238557.34,238582.25,485
2026-09-04T14:15:00,238588.33,238610.73,238458.47,238550.86,593
2026-09-04T14:30:00,238552.44,238567.17,238481.36,238509.47,858
2026-09-04T14:45:00,238526.18,238583.05,238443.19,238525.89,480
2026-09-04T15:00:00,238521.74,238578.32,238481.92,238568.88,997
2026-09-04T15:15:00,238594.67,238632.18,238497.7,238567.52,358
2026-09-04T15:30:00,238556.3,238605.55,238493.16,238584.61,780
2026-09-04T15:45:00,238589.65,238642.5,238537.4,238586.63,590
2026-09-04T16:00:00,238534.33,238573.84,238413.97,238440.12,819
2026-09-04T16:15:00,238409.53,238453.06,238394.37,238418.1,756
2026-09-04T16:30:00,238436.23,238473.46,238383.79,238437.96,696
2026-09-04T16:45:00,238421.64,238549.69,238381.84,238532.74,977
2026-09-04T17:00:00,238539.82,238651.03,238505.8,238575.28,734
2026-09-04T17:15:00,238571.68,238713.93,238551.36,238613.59,481
2026-09-04T17:30:00,238617.04,238728.12,238586.05,238708.18,1141
2026-09-04T17:45:00,238742.44,238777.71,238585.87,238642.26,833
2026-09-04T18:00:00,238659.18,238754.15,238649.39,238683.81,736
2026-09-04T18:15:00,238685.27,238793.6,238674.17,238759.93,573
2026-09-04T18:30:00,238750.19,238800.94,238685.11,238786.03,596
2026-09-04T18:45:00,238749.22,238802.49,238662.76,238729.1,643
2026-09-04T19:00:00,238737.07,238800.54,238704.95,238765.16,528
2026-09-04T19:15:00,238773.41,238890.3,238745.81,238870.62,877
2026-09-04T19:30:00,238853.3,238890.79,238696.71,238705.56,583
2026-09-04T19:45:00,238700.46,238855.1,238685.94,238821.12,817
2026-09-04T20:00:00,238845.32,238885.15,238710.55,238747.68,640
2026-09-04T20:15:00,238760.66,238906.9,238749.56,238819.21,344
2026-09-04T20:30:00,238813.41,238937.08,238733.98,238915.9,999
2026-09-04T20:45:00,238945.23,238954.53,238862.57,238910.41,703
2026-09-04T21:00:00,238912.08,238950.37,238893.43,238930.68,810
2026-09-04T21:15:00,238930.01,239047.91,238904.79,239007.95,806
2026-09-04T21:30:00,239010.25,239049.15,238887.97,238921.65,240
2026-09-04T21:45:00,238938.1,238973.49,238888.13,238941.59,817
2026-09-04T22:00:00,238923.87,238971.95,238877.27,238931.17,936
2026-09-04T22:15:00,238951.31,238992.95,238840.35,238960.85,611
2026-09-04T22:30:00,238981.75,239068.45,238946.01,239056.08,576
2026-09-04T22:45:00,239047.82,239070.56,238972.83,238990.45,584
2026-09-04T23:00:00,238956.39,239117.68,238920.13,239053.09,603
2026-09-04T23:15:00,239039.1,239133.67,238992.14,239015.59,734
