datetime,open,high,low,close,volume
2026-09-02T09:00:00,239023.11,239095.3,238941.41,238987.99,2428
2026-09-02T10:00:00,239023.17,239123.06,238900.6,238950.97,2426
2026-09-02T11:00:00,238959.34,239180.57,238878.34,239145.21,2376
2026-09-02T12:00:00,239136.67,239237.58,239053.34,239169.43,1826
2026-09-02T13:00:00,239186.02,239277.11,239111.1,239233.38,2363
2026-09-02T14:00:00,239217.15,239236.65,239040.14,239154.24,2791
2026-09-02T15:00:00,239153.51,239376.27,239148.82,239316.99,2209
2026-09-02T16:00:00,239312.79,239524.52,239306.2,239429.67,2033
2026-09-02T17:00:00,239451.17,239571.55,238926.85,238972.91,2859
2026-09-02T18:00:00,238967.77,239063.76,238721.41,238758.46,1853
2026-09-02T19:00:00,238806.01,238932.92,238776.28,238840.84,2781
2026-09-02T20:00:00,238824.38,238944.62,238700.14,238835.13,2879
2026-09-02T21:00:00,238839.08,239029.68,238796.37,238982.2,2481
2026-09-02T22:00:00,238988.73,239062.47,238682.73,238695.17,1940
2026-09-02T23:00:00,238682.89,238849.92,238584.72,238705.5,2265
2026-09-03T09:30:00,238702.6,238771.54,238552.47,238621.1,3035
2026-09-03T10:30:00,238641.06,238773.09,238599.0,238694.02,2668
2026-09-03T11:30:00,238683.82,238702.29,238399.52,238457.58,1849
2026-09-03T12:30:00,238462.32,238733.93,238404.53,238717.48,2452
2026-09-03T13:30:00,238725.85,238742.16,238489.53,238515.41,2113
2026-09-03T14:30:00,238520.22,238635.9,238361.88,238449.39,2544
2026-09-03T15:30:00,238467.97,238498.54,238265.56,238355.8,2070
2026-09-03T16:30:00,238348.84,238500.73,238292.31,238374.82,2762
2026-09-03T17:30:00,238368.56,238562.72,238336.13,238520.34,2408
2026-09-03T18:30:00,238551.81,238759.61,238452.89,238720.46,2144
2026-09-03T19:30:00,238720.97,239093.57,238697.36,239060.88,2445
2026-09-03T20:30:00,239053.96,239124.54,238928.94,238968.6,2967
2026-09-03T21:30:00,238961.59,239020.39,238711.32,238803.68,2733
2026-09-03T22:30:00,238809.55,238843.04,238578.91,238748.15,2327
2026-09-04T09:00:00,238741.8,239028.38,238721.31,238909.97,2500
2026-09-04T10:00:00,238915.8,239056.01,238812.52,238854.23,1331
2026-09-04T11:00:00,238846.62,239159.78,238831.33,239073.19,2342
2026-09-04T12:00:00,239044.91,239155.01,238954.16,239006.18,2372
2026-09-04T13:00:00,238967.96,239004.62,238617.89,238648.15,2839
2026-09-04T14:00:00,238687.0,238700.47,238443.19,238525.89,2416
2026-09-04T15:00:00,238521.74,238642.5,238481.92,238586.63,2725
2026-09-04T16:00:00,238534.33,238573.84,238381.84,238532.74,3248
2026-09-04T17:00:00,238539.82,238777.71,238505.8,238642.26,3189
2026-09-04T18:00:00,238659.18,238802.49,238649.39,238729.1,2548
2026-09-04T19:00:00,238737.07,238890.79,238685.94,238821.12,2805
2026-09-04T20:00:00,238845.32,238954.53,238710.55,238910.41,2686
2026-09-04T21:00:00,238912.08,239049.15,238887.97,238941.59,2673
2026-09-04T22:00:00,238923.87,239070.56,238840.35,238990.45,2707
